날짜,순위,제목,가수
2023-07-10,70,나의 바람 (Wind And Wish),비투비
2023-07-10,71,Hear Me Out,EXO
2023-07-10,72,Candy,NCT DREAM
2023-07-10,73,사랑의 바보,제이세라(J-Cera)
2023-07-10,74,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-10,75,Nxde,(여자)아이들
2023-07-10,76,Salty & Sweet,aespa
2023-07-10,77,Cinderella,EXO
2023-07-10,78,나의 X에게,경서
2023-07-10,79,물론,허각
2023-07-10,80,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-10,81,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-10,82,도깨비불 (Illusion),aespa
2023-07-10,83,Heaven(2023),임재현
2023-07-10,84,해요 (2022),#안녕
2023-07-10,85,Regret It,EXO
2023-07-10,86,사랑은 늘 도망가,임영웅
2023-07-10,87,CHRISTIAN,지올팍(Zior Park)
2023-07-10,88,VIBE (feat. Jimin of BTS),태양
2023-07-10,89,부동의 첫사랑,10CM
2023-07-10,90,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-10,91,WHEN I MOVE,카라(Kara)
2023-07-10,92,Still With You,정국
2023-07-10,93,Love Fool,EXO
2023-07-10,94,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-10,95,strawberry moon,아이유(IU)
2023-07-10,96,사랑..그게 뭔데,지아(Zia)
2023-07-10,97,No Makeup,EXO
2023-07-10,98,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-10,99,Private Party,EXO
2023-07-10,100,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-11,1,Super Shy,NewJeans
2023-07-11,2,New Jeans,NewJeans
2023-07-11,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-11,4,I AM,IVE (아이브)
2023-07-11,5,퀸카 (Queencard),(여자)아이들
2023-07-11,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-11,7,Spicy,aespa
2023-07-11,8,헤어지자 말해요,박재정
2023-07-11,9,Kitsch,IVE (아이브)
2023-07-11,10,Hype Boy,NewJeans
2023-07-11,11,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-11,12,Ditto,NewJeans
2023-07-11,13,Attention,NewJeans
2023-07-11,14,HARD,SHINee (샤이니)
2023-07-11,15,손오공,세븐틴(SEVENTEEN)
2023-07-11,16,OMG,NewJeans
2023-07-11,17,Cupid,FIFTY FIFTY
2023-07-11,18,After LIKE,IVE (아이브)
2023-07-11,19,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-11,20,Dangerously,Charlie Puth(찰리 푸스)
2023-07-11,21,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-11,22,사건의 지평선,윤하(Younha/ユンナ)
2023-07-11,23,LOVE DIVE,IVE (아이브)
2023-07-11,24,Thirsty,aespa
2023-07-11,25,꽃,지수(JISOO)
2023-07-11,26,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-11,27,Cream Soda,EXO
2023-07-11,28,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-11,29,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-11,30,SOS,강다니엘(KANG DANIEL)
2023-07-11,31,Teddy Bear,STAYC(스테이씨)
2023-07-11,32,Roller Coaster,NMIXX
2023-07-11,33,Allergy,(여자)아이들
2023-07-11,34,여름날 (feat. 하현상),볼빨간사춘기
2023-07-11,35,KNOCK,이채연
2023-07-11,36,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-11,37,Underwater,권은비
2023-07-11,38,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-11,39,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-11,40,When I Get Old,Christopher(크리스토퍼)
2023-07-11,41,심(心),DK(디셈버)
2023-07-11,42,주저하는 연인들을 위해,잔나비
2023-07-11,43,사랑인가 봐,멜로망스(MeloMance)
2023-07-11,44,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-11,45,잠깐 시간 될까,이무진
2023-07-11,46,오르트구름,윤하(Younha/ユンナ)
2023-07-11,47,너의 모든 순간,성시경
2023-07-11,48,STAY,The Kid LAROI
2023-07-11,49,빛이 나는 너에게,던 (DAWN)
2023-07-11,50,Cookie,NewJeans
2023-07-11,51,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-11,52,Shut Down,BLACKPINK
2023-07-11,53,INVU,태연 (TAEYEON)
2023-07-11,54,그라데이션,10CM
2023-07-11,55,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-11,56,Love Me Like This,NMIXX
2023-07-11,57,TOMBOY,(여자)아이들
2023-07-11,58,ELEVEN,IVE (아이브)
2023-07-11,59,Off My Face,Justin Bieber(저스틴 비버)
2023-07-11,60,특,Stray Kids (스트레이 키즈)
2023-07-11,61,다정히 내 이름을 부르면,경서예지
2023-07-11,62,사실말야내가말야그게그러니까말이야,케이시
2023-07-11,63,취중고백,김민석 (멜로망스)
2023-07-11,64,In Bloom,ZEROBASEONE (제로베이스원)
2023-07-11,65,찬란한 하루,멜로망스(MeloMance)
2023-07-11,66,Monologue,테이(Tei)
2023-07-11,67,나에게 그대만이,탑현
2023-07-11,68,Dynamite,방탄소년단
2023-07-11,69,Pink Venom,BLACKPINK
2023-07-11,70,물론,허각
2023-07-11,71,해요 (2022),#안녕
2023-07-11,72,나의 바람 (Wind And Wish),비투비
2023-07-11,73,Candy,NCT DREAM
2023-07-11,74,Nxde,(여자)아이들
2023-07-11,75,Salty & Sweet,aespa
2023-07-11,76,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-11,77,사랑의 바보,제이세라(J-Cera)
2023-07-11,78,나의 X에게,경서
2023-07-11,79,사랑은 늘 도망가,임영웅
2023-07-11,80,도깨비불 (Illusion),aespa
2023-07-11,81,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-11,82,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-11,83,Party O'Clock,NMIXX
2023-07-11,84,CHRISTIAN,지올팍(Zior Park)
2023-07-11,85,Still With You,정국
2023-07-11,86,Heaven(2023),임재현
2023-07-11,87,부동의 첫사랑,10CM
2023-07-11,88,WHEN I MOVE,카라(Kara)
2023-07-11,89,VIBE (feat. Jimin of BTS),태양
2023-07-11,90,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-11,91,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-11,92,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-11,93,strawberry moon,아이유(IU)
2023-07-11,94,사랑..그게 뭔데,지아(Zia)
2023-07-11,95,드라마,아이유(IU)
2023-07-11,96,Say I Love You,우디(Woody)
2023-07-11,97,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-11,98,희재,이홍기 (FT아일랜드)
2023-07-11,99,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-11,100,Hear Me Out,EXO
2023-07-12,1,Super Shy,NewJeans
2023-07-12,2,New Jeans,NewJeans
2023-07-12,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-12,4,I AM,IVE (아이브)
2023-07-12,5,퀸카 (Queencard),(여자)아이들
2023-07-12,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-12,7,Spicy,aespa
2023-07-12,8,헤어지자 말해요,박재정
2023-07-12,9,Hype Boy,NewJeans
2023-07-12,10,Kitsch,IVE (아이브)
2023-07-12,11,Ditto,NewJeans
2023-07-12,12,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-12,13,Attention,NewJeans
2023-07-12,14,HARD,SHINee (샤이니)
2023-07-12,15,손오공,세븐틴(SEVENTEEN)
2023-07-12,16,OMG,NewJeans
2023-07-12,17,Cupid,FIFTY FIFTY
2023-07-12,18,After LIKE,IVE (아이브)
2023-07-12,19,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-12,20,Thirsty,aespa
2023-07-12,21,LOVE DIVE,IVE (아이브)
2023-07-12,22,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-12,23,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-12,24,Dangerously,Charlie Puth(찰리 푸스)
2023-07-12,25,사건의 지평선,윤하(Younha/ユンナ)
2023-07-12,26,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-12,27,꽃,지수(JISOO)
2023-07-12,28,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-12,29,Teddy Bear,STAYC(스테이씨)
2023-07-12,30,Underwater,권은비
2023-07-12,31,SOS,강다니엘(KANG DANIEL)
2023-07-12,32,KNOCK,이채연
2023-07-12,33,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-12,34,Roller Coaster,NMIXX
2023-07-12,35,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-12,36,Allergy,(여자)아이들
2023-07-12,37,여름날 (feat. 하현상),볼빨간사춘기
2023-07-12,38,When I Get Old,Christopher(크리스토퍼)
2023-07-12,39,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-12,40,Cream Soda,EXO
2023-07-12,41,심(心),DK(디셈버)
2023-07-12,42,사랑인가 봐,멜로망스(MeloMance)
2023-07-12,43,주저하는 연인들을 위해,잔나비
2023-07-12,44,잠깐 시간 될까,이무진
2023-07-12,45,오르트구름,윤하(Younha/ユンナ)
2023-07-12,46,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-12,47,너의 모든 순간,성시경
2023-07-12,48,Cookie,NewJeans
2023-07-12,49,STAY,The Kid LAROI
2023-07-12,50,Love Me Like This,NMIXX
2023-07-12,51,빛이 나는 너에게,던 (DAWN)
2023-07-12,52,특,Stray Kids (스트레이 키즈)
2023-07-12,53,Shut Down,BLACKPINK
2023-07-12,54,다정히 내 이름을 부르면,경서예지
2023-07-12,55,ELEVEN,IVE (아이브)
2023-07-12,56,INVU,태연 (TAEYEON)
2023-07-12,57,TOMBOY,(여자)아이들
2023-07-12,58,사실말야내가말야그게그러니까말이야,케이시
2023-07-12,59,취중고백,김민석 (멜로망스)
2023-07-12,60,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-12,61,Off My Face,Justin Bieber(저스틴 비버)
2023-07-12,62,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-12,63,그라데이션,10CM
2023-07-12,64,Pink Venom,BLACKPINK
2023-07-12,65,찬란한 하루,멜로망스(MeloMance)
2023-07-12,66,Dynamite,방탄소년단
2023-07-12,67,Candy,NCT DREAM
2023-07-12,68,Monologue,테이(Tei)
2023-07-12,69,나의 바람 (Wind And Wish),비투비
2023-07-12,70,나의 X에게,경서
2023-07-12,71,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-12,72,나에게 그대만이,탑현
2023-07-12,73,Nxde,(여자)아이들
2023-07-12,74,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-12,75,도깨비불 (Illusion),aespa
2023-07-12,76,사랑의 바보,제이세라(J-Cera)
2023-07-12,77,물론,허각
2023-07-12,78,Salty & Sweet,aespa
2023-07-12,79,사랑은 늘 도망가,임영웅
2023-07-12,80,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-12,81,In Bloom,ZEROBASEONE (제로베이스원)
2023-07-12,82,WHEN I MOVE,카라(Kara)
2023-07-12,83,부동의 첫사랑,10CM
2023-07-12,84,Heaven(2023),임재현
2023-07-12,85,해요 (2022),#안녕
2023-07-12,86,CHRISTIAN,지올팍(Zior Park)
2023-07-12,87,VIBE (feat. Jimin of BTS),태양
2023-07-12,88,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-12,89,strawberry moon,아이유(IU)
2023-07-12,90,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-12,91,Still With You,정국
2023-07-12,92,Say I Love You,우디(Woody)
2023-07-12,93,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-12,94,사랑..그게 뭔데,지아(Zia)
2023-07-12,95,드라마,아이유(IU)
2023-07-12,96,Party O'Clock,NMIXX
2023-07-12,97,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-12,98,Poppy (Korean Ver.),STAYC(스테이씨)
2023-07-12,99,FRIEND THE END,볼빨간사춘기
2023-07-12,100,이게 사랑이지 뭐야 (feat. Paul Blanco),효린
2023-07-13,1,Super Shy,NewJeans
2023-07-13,2,New Jeans,NewJeans
2023-07-13,3,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-13,4,I AM,IVE (아이브)
2023-07-13,5,퀸카 (Queencard),(여자)아이들
2023-07-13,6,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-13,7,헤어지자 말해요,박재정
2023-07-13,8,Spicy,aespa
2023-07-13,9,Kitsch,IVE (아이브)
2023-07-13,10,Hype Boy,NewJeans
2023-07-13,11,Ditto,NewJeans
2023-07-13,12,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-13,13,Attention,NewJeans
2023-07-13,14,손오공,세븐틴(SEVENTEEN)
2023-07-13,15,HARD,SHINee (샤이니)
2023-07-13,16,OMG,NewJeans
2023-07-13,17,Cupid,FIFTY FIFTY
2023-07-13,18,After LIKE,IVE (아이브)
2023-07-13,19,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-13,20,Dangerously,Charlie Puth(찰리 푸스)
2023-07-13,21,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-13,22,사건의 지평선,윤하(Younha/ユンナ)
2023-07-13,23,LOVE DIVE,IVE (아이브)
2023-07-13,24,Thirsty,aespa
2023-07-13,25,꽃,지수(JISOO)
2023-07-13,26,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-13,27,SOS,강다니엘(KANG DANIEL)
2023-07-13,28,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-13,29,Underwater,권은비
2023-07-13,30,Teddy Bear,STAYC(스테이씨)
2023-07-13,31,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-13,32,KNOCK,이채연
2023-07-13,33,여름날 (feat. 하현상),볼빨간사춘기
2023-07-13,34,Allergy,(여자)아이들
2023-07-13,35,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-13,36,Roller Coaster,NMIXX
2023-07-13,37,When I Get Old,Christopher(크리스토퍼)
2023-07-13,38,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-13,39,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-13,40,심(心),DK(디셈버)
2023-07-13,41,사랑인가 봐,멜로망스(MeloMance)
2023-07-13,42,주저하는 연인들을 위해,잔나비
2023-07-13,43,Cream Soda,EXO
2023-07-13,44,너의 모든 순간,성시경
2023-07-13,45,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-13,46,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-13,47,잠깐 시간 될까,이무진
2023-07-13,48,오르트구름,윤하(Younha/ユンナ)
2023-07-13,49,빛이 나는 너에게,던 (DAWN)
2023-07-13,50,I WANT,IVE (아이브)
2023-07-13,51,Love Me Like This,NMIXX
2023-07-13,52,INVU,태연 (TAEYEON)
2023-07-13,53,Cookie,NewJeans
2023-07-13,54,ELEVEN,IVE (아이브)
2023-07-13,55,Shut Down,BLACKPINK
2023-07-13,56,STAY,The Kid LAROI
2023-07-13,57,취중고백,김민석 (멜로망스)
2023-07-13,58,그라데이션,10CM
2023-07-13,59,TOMBOY,(여자)아이들
2023-07-13,60,Off My Face,Justin Bieber(저스틴 비버)
2023-07-13,61,사실말야내가말야그게그러니까말이야,케이시
2023-07-13,62,다정히 내 이름을 부르면,경서예지
2023-07-13,63,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-13,64,특,Stray Kids (스트레이 키즈)
2023-07-13,65,찬란한 하루,멜로망스(MeloMance)
2023-07-13,66,Dynamite,방탄소년단
2023-07-13,67,Pink Venom,BLACKPINK
2023-07-13,68,Monologue,테이(Tei)
2023-07-13,69,Still With You,정국
2023-07-13,70,나에게 그대만이,탑현
2023-07-13,71,사랑은 늘 도망가,임영웅
2023-07-13,72,물론,허각
2023-07-13,73,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-13,74,나의 바람 (Wind And Wish),비투비
2023-07-13,75,Candy,NCT DREAM
2023-07-13,76,해요 (2022),#안녕
2023-07-13,77,나의 X에게,경서
2023-07-13,78,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-13,79,Nxde,(여자)아이들
2023-07-13,80,사랑의 바보,제이세라(J-Cera)
2023-07-13,81,도깨비불 (Illusion),aespa
2023-07-13,82,Salty & Sweet,aespa
2023-07-13,83,Heaven(2023),임재현
2023-07-13,84,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-13,85,저금통,E SENS
2023-07-13,86,CHRISTIAN,지올팍(Zior Park)
2023-07-13,87,WHEN I MOVE,카라(Kara)
2023-07-13,88,In Bloom,ZEROBASEONE (제로베이스원)
2023-07-13,89,부동의 첫사랑,10CM
2023-07-13,90,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-13,91,드라마,아이유(IU)
2023-07-13,92,strawberry moon,아이유(IU)
2023-07-13,93,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-13,94,Say I Love You,우디(Woody)
2023-07-13,95,사랑..그게 뭔데,지아(Zia)
2023-07-13,96,VIBE (feat. Jimin of BTS),태양
2023-07-13,97,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-13,98,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-13,99,No Boss (Feat. Dok2),E SENS
2023-07-13,100,Party O'Clock,NMIXX
2023-07-14,1,Super Shy,NewJeans
2023-07-14,2,Seven (feat. Latto) - Clean Ver.,정국
2023-07-14,3,New Jeans,NewJeans
2023-07-14,4,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-14,5,I AM,IVE (아이브)
2023-07-14,6,퀸카 (Queencard),(여자)아이들
2023-07-14,7,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
2023-07-14,8,헤어지자 말해요,박재정
2023-07-14,9,Spicy,aespa
2023-07-14,10,Kitsch,IVE (아이브)
2023-07-14,11,Hype Boy,NewJeans
2023-07-14,12,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌)
2023-07-14,13,Ditto,NewJeans
2023-07-14,14,Attention,NewJeans
2023-07-14,15,손오공,세븐틴(SEVENTEEN)
2023-07-14,16,Cupid,FIFTY FIFTY
2023-07-14,17,OMG,NewJeans
2023-07-14,18,HARD,SHINee (샤이니)
2023-07-14,19,After LIKE,IVE (아이브)
2023-07-14,20,LOVE DIVE,IVE (아이브)
2023-07-14,21,꽃,지수(JISOO)
2023-07-14,22,Dangerously,Charlie Puth(찰리 푸스)
2023-07-14,23,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY (하이키)
2023-07-14,24,I Don’t Think That I Like Her,Charlie Puth(찰리 푸스)
2023-07-14,25,사건의 지평선,윤하(Younha/ユンナ)
2023-07-14,26,Thirsty,aespa
2023-07-14,27,SOS,강다니엘(KANG DANIEL)
2023-07-14,28,Underwater,권은비
2023-07-14,29,예뻤어 (여름날 우리 X 김민석 (멜로망스)),김민석 (멜로망스)
2023-07-14,30,한 페이지가 될 수 있게,DAY6 (데이식스)
2023-07-14,31,Teddy Bear,STAYC(스테이씨)
2023-07-14,32,KNOCK,이채연
2023-07-14,33,ANTIFRAGILE,LE SSERAFIM (르세라핌)
2023-07-14,34,Still With You,정국
2023-07-14,35,That’s Not How This Works (feat. Dan + Shay),Charlie Puth(찰리 푸스)
2023-07-14,36,Allergy,(여자)아이들
2023-07-14,37,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴
2023-07-14,38,When I Get Old,Christopher(크리스토퍼)
2023-07-14,39,심(心),DK(디셈버)
2023-07-14,40,사랑인가 봐,멜로망스(MeloMance)
2023-07-14,41,파이팅 해야지 (Feat. 이영지),부석순(SEVENTEEN)
2023-07-14,42,주저하는 연인들을 위해,잔나비
2023-07-14,43,Roller Coaster,NMIXX
2023-07-14,44,여름날 (feat. 하현상),볼빨간사춘기
2023-07-14,45,That's Hilarious,Charlie Puth(찰리 푸스)
2023-07-14,46,오르트구름,윤하(Younha/ユンナ)
2023-07-14,47,너의 모든 순간,성시경
2023-07-14,48,잠깐 시간 될까,이무진
2023-07-14,49,빛이 나는 너에게,던 (DAWN)
2023-07-14,50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2023-07-14,51,Dynamite,방탄소년단
2023-07-14,52,다정히 내 이름을 부르면,경서예지
2023-07-14,53,INVU,태연 (TAEYEON)
2023-07-14,54,Love Me Like This,NMIXX
2023-07-14,55,Cream Soda,EXO
2023-07-14,56,TOMBOY,(여자)아이들
2023-07-14,57,취중고백,김민석 (멜로망스)
2023-07-14,58,Shut Down,BLACKPINK
2023-07-14,59,STAY,The Kid LAROI
2023-07-14,60,ELEVEN,IVE (아이브)
2023-07-14,61,Off My Face,Justin Bieber(저스틴 비버)
2023-07-14,62,Cookie,NewJeans
2023-07-14,63,FEARLESS,LE SSERAFIM (르세라핌)
2023-07-14,64,그라데이션,10CM
2023-07-14,65,사실말야내가말야그게그러니까말이야,케이시
2023-07-14,66,Monologue,테이(Tei)
2023-07-14,67,Seven (feat. Latto) - Explicit Ver.,정국
2023-07-14,68,Pink Venom,BLACKPINK
2023-07-14,69,특,Stray Kids (스트레이 키즈)
2023-07-14,70,Nxde,(여자)아이들
2023-07-14,71,찬란한 하루,멜로망스(MeloMance)
2023-07-14,72,물론,허각
2023-07-14,73,사랑은 늘 도망가,임영웅
2023-07-14,74,나에게 그대만이,탑현
2023-07-14,75,Candy,NCT DREAM
2023-07-14,76,나의 바람 (Wind And Wish),비투비
2023-07-14,77,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현)
2023-07-14,78,나의 X에게,경서
2023-07-14,79,해요 (2022),#안녕
2023-07-14,80,그때 그 순간 그대로 (그그그),WSG워너비 (가야G)
2023-07-14,81,사랑의 바보,제이세라(J-Cera)
2023-07-14,82,Heaven(2023),임재현
2023-07-14,83,도깨비불 (Illusion),aespa
2023-07-14,84,CHRISTIAN,지올팍(Zior Park)
2023-07-14,85,Salty & Sweet,aespa
2023-07-14,86,한강에서 (Feat. BIG Naughty),폴킴(Paul Kim)
2023-07-14,87,WHEN I MOVE,카라(Kara)
2023-07-14,88,Cupid (Twin Ver.),FIFTY FIFTY
2023-07-14,89,VIBE (feat. Jimin of BTS),태양
2023-07-14,90,부동의 첫사랑,10CM
2023-07-14,91,strawberry moon,아이유(IU)
2023-07-14,92,드라마,아이유(IU)
2023-07-14,93,Say I Love You,우디(Woody)
2023-07-14,94,I WANT,IVE (아이브)
2023-07-14,95,Left and Right (Feat. Jung Kook of BTS),Charlie Puth(찰리 푸스)
2023-07-14,96,Feel My Rhythm,Red Velvet (레드벨벳)
2023-07-14,97,사랑..그게 뭔데,지아(Zia)
2023-07-14,98,새삥 (Prod. ZICO) (Feat. 호미들),지코 (ZICO)
2023-07-14,99,In Bloom,ZEROBASEONE (제로베이스원)
2023-07-14,100,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),정국
2023-07-15,1,Super Shy,NewJeans
2023-07-15,2,Seven (feat. Latto) - Clean Ver.,정국
2023-07-15,3,New Jeans,NewJeans
2023-07-15,4,Steal The Show (From “엘리멘탈”),Lauv(라우브)
2023-07-15,5,I AM,IVE (아이브)
2023-07-15,6,퀸카 (Queencard),(여자)아이들
2023-07-15,7,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌)
